rank,id,title,rating,rating_count,comprehensive_score,kind,url,source_doulist_ids,source_doulists,crawled_at
1370,1297570,变相怪杰 The Mask,8.1,299029,70.606457,电影,https://movie.douban.com/subject/1297570/,248893 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
1371,1293315,阿郎的故事,8.5,128990,70.604941,电影,https://movie.douban.com/subject/1293315/,240962 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
1372,1369747,帝企鹅日记 La marche de l'empereur,8.7,88239,70.604387,电影,https://movie.douban.com/subject/1369747/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
1373,21354116,九回时间旅行 나인: 아홉 번의 시간여행,8.9,61816,70.604272,电视剧,https://movie.douban.com/subject/21354116/,430230,豆瓣五星电视剧（2/2）,2026-08-09T16:52:13+08:00
1374,3032552,魔幻手机,8.6,106302,70.60164,国产剧 / 电视剧,https://movie.douban.com/subject/3032552/,146202362 / 46375658,豆瓣电视剧排行榜 / 豆瓣高分国产剧,2026-08-09T16:52:13+08:00
1375,2609258,芝加哥七君子审判 The Trial of the Chicago 7,8.6,106293,70.601124,电影,https://movie.douban.com/subject/2609258/,240962 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
1376,1293909,从海底出击 Das Boot,9.0,52079,70.593361,电影,https://movie.douban.com/subject/1293909/,240962,豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
1377,25750969,夜行者 Nightcrawler,8.3,192768,70.581607,电影,https://movie.douban.com/subject/25750969/,243559 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（中）8.5-8.3分,2026-08-09T16:52:13+08:00
1378,25769362,哆啦A梦：伴我同行 STAND BY ME ドラえもん,8.1,297687,70.581268,动画电影 / 电影,https://movie.douban.com/subject/25769362/,223781 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分动画长片,2026-08-09T16:52:13+08:00
1379,35284253,青春变形记 Turning Red,8.0,374285,70.580251,动画电影 / 电影,https://movie.douban.com/subject/35284253/,223781 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分动画长片,2026-08-09T16:52:13+08:00
1380,2997297,马大帅,9.1,44052,70.574632,国产剧,https://movie.douban.com/subject/2997297/,146202362,豆瓣高分国产剧,2026-08-09T16:52:13+08:00
1381,1302987,珍珠港 Pearl Harbor,8.1,297174,70.571609,电影,https://movie.douban.com/subject/1302987/,248893 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
1382,24700696,孤独的美食家 第三季 孤独のグルメ Season3,9.3,32127,70.566674,电视剧,https://movie.douban.com/subject/24700696/,644440,9分电视剧,2026-08-09T16:52:13+08:00
1383,3793783,地心引力 Gravity,7.9,473391,70.565456,电影,https://movie.douban.com/subject/3793783/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
1384,3001114,沙丘 Dune,7.7,781679,70.559837,电影,https://movie.douban.com/subject/3001114/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
1385,4719384,哀乐中年 哀樂中年,9.3,32088,70.558414,电影,https://movie.douban.com/subject/4719384/,16163 / 240962,容易忽视的国产电影 / 豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
1386,1294252,雾中风景 Τοπίο στην ομίχλη,8.9,61171,70.537142,电影,https://movie.douban.com/subject/1294252/,240962,豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
1387,1301897,何处是我朋友的家 خانه دوست کجاست؟‎,9.0,51594,70.532544,电影,https://movie.douban.com/subject/1301897/,240962,豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
1388,4009651,斗牛,8.2,236586,70.532182,电影,https://movie.douban.com/subject/4009651/,16163 / 248893 / 42966583,容易忽视的国产电影 / 评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
1389,1300656,终结者 The Terminator,8.2,236374,70.527072,电影,https://movie.douban.com/subject/1300656/,248893 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
1390,27072795,幸福的拉扎罗 Lazzaro felice,8.5,127116,70.517132,电影,https://movie.douban.com/subject/27072795/,243559 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（中）8.5-8.3分,2026-08-09T16:52:13+08:00
1391,26930540,无证之罪,8.0,368520,70.494876,国产剧 / 悬疑剧 / 电视剧,https://movie.douban.com/subject/26930540/,137843346 / 146202362 / 46375658,豆瓣电视剧排行榜 / 豆瓣高分国产剧 / 豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
1392,3443967,圣斗士星矢 聖闘士星矢,8.9,60618,70.479022,动画剧集,https://movie.douban.com/subject/3443967/,225067,豆瓣五星动画剧集,2026-08-09T16:52:13+08:00
1393,5950117,人类星球 Human Planet,9.7,17825,70.476172,纪录片,https://movie.douban.com/subject/5950117/,480634,豆瓣高分纪录片/其它（2/2）,2026-08-09T16:52:13+08:00
1394,10594965,实习生 The Intern,8.0,367092,70.473523,电影,https://movie.douban.com/subject/10594965/,248893 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
1395,2132220,三毛从军记,8.6,103968,70.466214,电影,https://movie.douban.com/subject/2132220/,243559 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（中）8.5-8.3分,2026-08-09T16:52:13+08:00
1396,4935242,焦土之城 Incendies,8.6,103466,70.43669,电影,https://movie.douban.com/subject/4935242/,240962 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
1397,3732800,我们天上见,8.7,85833,70.432985,电影,https://movie.douban.com/subject/3732800/,240962 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
1398,5996825,济公游记,9.4,27102,70.430803,电视剧,https://movie.douban.com/subject/5996825/,644440,9分电视剧,2026-08-09T16:52:13+08:00
1399,1428878,赛车总动员 Cars,8.2,231896,70.418052,动画电影 / 电影,https://movie.douban.com/subject/1428878/,223781 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分动画长片,2026-08-09T16:52:13+08:00
1400,6844868,狼少年 늑대소년,8.1,289084,70.417046,电影,https://movie.douban.com/subject/6844868/,248893 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
1401,2982823,河童之夏 河童のクゥと夏休み,8.7,85566,70.413668,动画电影 / 电影,https://movie.douban.com/subject/2982823/,223781 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分动画长片,2026-08-09T16:52:13+08:00
1402,1299582,绿洲 오아시스,8.6,102819,70.398425,电影,https://movie.douban.com/subject/1299582/,240962,豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
1403,24532463,神烦警探 第一季 Brooklyn Nine-Nine Season 1,9.1,42881,70.396815,电视剧,https://movie.douban.com/subject/24532463/,644440,9分电视剧,2026-08-09T16:52:13+08:00
1404,10539856,汉尼拔 第一季 Hannibal Season 1,8.6,102421,70.374767,电视剧,https://movie.douban.com/subject/10539856/,46375658,豆瓣电视剧排行榜,2026-08-09T16:52:13+08:00
1405,3231742,钢铁侠3 Iron Man 3,7.9,456422,70.368335,电影,https://movie.douban.com/subject/3231742/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
1406,35284451,少年歌行,8.3,185679,70.364293,国产剧 / 电视剧,https://movie.douban.com/subject/35284451/,146202362 / 46375658,豆瓣电视剧排行榜 / 豆瓣高分国产剧,2026-08-09T16:52:13+08:00
1407,36324447,好久没做 LTNS,8.4,151065,70.360246,电视剧,https://movie.douban.com/subject/36324447/,46375658,豆瓣电视剧排行榜,2026-08-09T16:52:13+08:00
1408,4249355,孤胆特工 아저씨,8.2,229522,70.359399,电影,https://movie.douban.com/subject/4249355/,248893 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
1409,2157188,倚天屠龙记 倚天屠龍記,8.7,84800,70.357915,港剧,https://movie.douban.com/subject/2157188/,135940451,豆瓣高分港剧,2026-08-09T16:52:13+08:00
1410,26972688,"三流之路 쌈, 마이웨이",8.4,150996,70.357551,电视剧,https://movie.douban.com/subject/26972688/,46375658,豆瓣电视剧排行榜,2026-08-09T16:52:13+08:00
1411,4099231,辉夜姬物语 かぐや姫の物語,8.6,101974,70.348086,动画电影 / 电影,https://movie.douban.com/subject/4099231/,223781 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分动画长片,2026-08-09T16:52:13+08:00
1412,1309021,康斯坦丁 Constantine,8.1,284339,70.324366,电影,https://movie.douban.com/subject/1309021/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
1413,5360889,月升王国 Moonrise Kingdom,8.4,150027,70.319566,电影,https://movie.douban.com/subject/5360889/,243559 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（中）8.5-8.3分,2026-08-09T16:52:13+08:00
1414,1299765,回魂夜,8.1,283976,70.317212,电影,https://movie.douban.com/subject/1299765/,248893 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
1415,35365608,大豆田永久子与三名前夫 大豆田とわ子と三人の元夫,8.7,84126,70.30844,日剧,https://movie.douban.com/subject/35365608/,156283469,豆瓣高分日剧,2026-08-09T16:52:13+08:00
1416,27149382,马男波杰克 第五季 BoJack Horseman Season 5,9.4,26597,70.301021,电视剧,https://movie.douban.com/subject/27149382/,644440,9分电视剧,2026-08-09T16:52:13+08:00
1417,35517044,低智商犯罪,8.2,227120,70.299433,国产剧 / 悬疑剧 / 电视剧,https://movie.douban.com/subject/35517044/,137843346 / 146202362 / 46375658,豆瓣电视剧排行榜 / 豆瓣高分国产剧 / 豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
1418,27605548,行骗天下JP コンフィデンスマンJP,8.7,83788,70.283479,日剧,https://movie.douban.com/subject/27605548/,156283469,豆瓣高分日剧,2026-08-09T16:52:13+08:00
1419,4798707,爱 Amour,8.6,100863,70.281262,电影,https://movie.douban.com/subject/4798707/,240962 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
1420,1304056,茜茜公主 Sissi,8.5,122052,70.273215,电影,https://movie.douban.com/subject/1304056/,243559 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（中）8.5-8.3分,2026-08-09T16:52:13+08:00
1421,1309078,星球大战前传3：西斯的反击 Star Wars: Episode III - Revenge of the Sith,8.5,121673,70.254554,电影,https://movie.douban.com/subject/1309078/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
1422,27103757,今生是第一次 이번 생은 처음이라,8.4,148299,70.251216,电视剧,https://movie.douban.com/subject/27103757/,46375658,豆瓣电视剧排行榜,2026-08-09T16:52:13+08:00
1423,27081136,少女终末旅行 少女終末旅行,9.3,30654,70.247525,电视剧,https://movie.douban.com/subject/27081136/,644440,9分电视剧,2026-08-09T16:52:13+08:00
1424,10772258,麦兜·当当伴我心 麥兜‧噹噹伴我心,8.5,121530,70.247499,动画电影 / 电影,https://movie.douban.com/subject/10772258/,223781 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分动画长片,2026-08-09T16:52:13+08:00
1425,27036735,使女的故事 第二季 The Handmaid's Tale Season 2,8.9,58434,70.24418,电视剧,https://movie.douban.com/subject/27036735/,644440,9分电视剧,2026-08-09T16:52:13+08:00
1426,1293120,小美人鱼 The Little Mermaid,8.5,121320,70.237122,动画电影 / 电影,https://movie.douban.com/subject/1293120/,223781 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分动画长片,2026-08-09T16:52:13+08:00
1427,1294183,黑洞频率 Frequency,8.4,147862,70.233805,电影,https://movie.douban.com/subject/1294183/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
1428,4230918,结婚礼服 웨딩드레스,8.6,99522,70.199617,电影,https://movie.douban.com/subject/4230918/,243559 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（中）8.5-8.3分,2026-08-09T16:52:13+08:00
1429,1293422,监狱风云 監獄風雲,8.4,146971,70.198144,电影,https://movie.douban.com/subject/1293422/,243559 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（中）8.5-8.3分,2026-08-09T16:52:13+08:00
1430,1295684,一夜风流 It Happened One Night,8.8,68959,70.189985,电影,https://movie.douban.com/subject/1295684/,240962 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
1431,27114240,冒牌上尉 Der Hauptmann,8.6,99282,70.184889,电影,https://movie.douban.com/subject/27114240/,240962 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
1432,1292642,伴你高飞 Fly Away Home,8.8,68631,70.159948,电影,https://movie.douban.com/subject/1292642/,240962 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
1433,1308741,独自等待,8.2,220893,70.140972,电影,https://movie.douban.com/subject/1308741/,16163 / 248893 / 42966583,容易忽视的国产电影 / 评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
1434,25843290,神烦警探 第二季 Brooklyn Nine-Nine Season 2,9.4,25915,70.121783,电视剧,https://movie.douban.com/subject/25843290/,644440,9分电视剧,2026-08-09T16:52:13+08:00
1435,1292275,罗拉快跑 Lola rennt,8.1,274126,70.119522,电影,https://movie.douban.com/subject/1292275/,248893 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
1436,2238727,无悔追踪,9.4,25882,70.112991,悬疑剧 / 电视剧,https://movie.douban.com/subject/2238727/,137843346 / 644440,9分电视剧 / 豆瓣高分悬疑探案剧,2026-08-09T16:52:13+08:00
1437,1296778,一树梨花压海棠 Lolita,8.1,273790,70.112653,电影,https://movie.douban.com/subject/1296778/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
1438,1931974,血色浪漫,8.8,67895,70.092021,国产剧 / 电视剧,https://movie.douban.com/subject/1931974/,146202362 / 172901,豆瓣五星电视剧（1/2） / 豆瓣高分国产剧,2026-08-09T16:52:13+08:00
1439,30234315,摄影机不要停！ カメラを止めるな！,8.2,218992,70.091706,电影,https://movie.douban.com/subject/30234315/,248893 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
1440,1394218,桃色公寓 The Apartment,8.8,67840,70.086916,电影,https://movie.douban.com/subject/1394218/,240962 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
1441,5996409,东京家族 東京家族,8.8,67731,70.076785,电影,https://movie.douban.com/subject/5996409/,240962,豆瓣高分电影榜（上）9.7-8.6分,2026-08-09T16:52:13+08:00
1442,26366492,硅谷 第三季 Silicon Valley Season 3,9.2,34819,70.068054,电视剧,https://movie.douban.com/subject/26366492/,644440,9分电视剧,2026-08-09T16:52:13+08:00
1443,3878007,海王 Aquaman,7.6,925762,70.0657,电影,https://movie.douban.com/subject/3878007/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
1444,1433360,雏菊 데이지,8.1,271343,70.062378,电影,https://movie.douban.com/subject/1433360/,42966583,评分人数超过5万且评分高于7分的电影,2026-08-09T16:52:13+08:00
1445,1806555,热血警探 Hot Fuzz,8.2,217510,70.053001,电影,https://movie.douban.com/subject/1806555/,248893 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（下）8.2-8.0分,2026-08-09T16:52:13+08:00
1446,26773744,相爱相亲,8.3,175624,70.041384,电影,https://movie.douban.com/subject/26773744/,243559 / 42966583,评分人数超过5万且评分高于7分的电影 / 豆瓣高分电影榜（中）8.5-8.3分,2026-08-09T16:52:13+08:00
1447,4074292,凉宫春日的消失 涼宮ハルヒの消失,9.1,40601,70.036217,动画电影,https://movie.douban.com/subject/4074292/,223781,豆瓣高分动画长片,2026-08-09T16:52:13+08:00
1448,36782612,善意的竞争 第一季 선의의 경쟁,8.2,216097,70.015851,电视剧,https://movie.douban.com/subject/36782612/,46375658,豆瓣电视剧排行榜,2026-08-09T16:52:13+08:00
